moisture,protein,fat,ash,crude_fiber,total_carbohydrates,dietary_fiber,sugars,FRAP
83.7,0.8,0.1,0.7,2.435188235,12.48690588,4.750901961,7,21.06
58.9,1.1,0.1,0.9,4.232911765,28.01292549,7.80029898,31.9,12.53
41.3,1.1,0.1,1,5.169382353,35.68943867,10.71107604,46.1,3.47
22.3,2.1,0.1,1.4,3.326325176,66.50375539,6.275950784,57,8.82
85.1,0.7,0.1,0.6,2.017835294,11.02941176,4.244527451,5.3,8.57
64.1,1,0.1,1,3.052941176,26.52941176,6.106333333,24.9,19.91
44.7,1.4,0.1,1.1,4.829323529,34.14104902,10.71107604,48.1,10.82
25.5,2,0.2,1.6,3.636913412,67.43094363,6.146280196,49.9,17.3
84.6,0.9,0.1,0.7,2.070776471,11.84731618,4.173919608,3.4,21.21
74,0.9,0,0.6,3.561897059,19.97692353,4.880019608,23,8.23
45.8,1.5,0.1,1,4.829323529,32.13310784,10.71107604,43.6,18.35
83.2,1.1,0.1,0.8,2.082058824,12.35679265,4.750901961,7.7,6.11
62.6,0.4,0.1,0.9,3.717647059,26.91019608,6.804568627,31.1,5.41
39.7,1.8,0.2,1.1,5.139882353,39.87997718,10.71107604,40.8,8.34
29.5,2.3,0.1,1.5,3.748448706,52.86227767,8.360383098,57.2,15.51
81.7,1.3,0.1,0.8,2.540882353,13.31647059,4.919215686,7.6,2.52
62.2,1.1,0.1,0.7,3.7035,26.78939608,6.871627451,29.7,26.89
45.2,1.6,0.2,1,4.829323529,34.14104902,10.71107604,43.9,19.06
21.3,2.4,0.2,1.3,3.326325176,71.15741422,5.683009608,57.7,15.23
82.7,0.9,0.1,0.8,2.046764706,12.54588235,5.252862745,5.6,23.03
72.1,1,0,1,3.290261765,20.52398235,4.897666667,27.1,16.51
37.6,1.5,0.2,1.3,5.134823529,39.87997718,11.08799251,50.1,20.7
85.5,0.8,0.1,0.6,1.826658824,11.27058824,3.219507843,7,13.92
57,1.3,0.1,1,4.050558824,27.75410196,8.218887216,31.8,13.02
48.9,1.2,0.1,0.8,4.622323529,29.82972549,10.71107604,44.8,14.41
4.3,18.4,12.2,3.8,16.2,27.05497882,11.79335294,2.682941176,44.54
10.4,3.2,0.3,4.5,5.4,71.99517402,5.009342941,21.61181176,21.11
83.56,0.88,0.282352941,0.65,2.446952941,11.57411765,10.29,5.08,28.26
83.59,1.07,0.282352941,0.62,2.441070588,11.86470588,7.38,7.36,3.01
82.3,0.95,0.505529412,0.66,2.170294118,13.23823529,7.92,8.19,13.22
78.39,0.86,1.066897941,0.75,2.936019176,15.68835882,8.45,11.58,6.03
73.78,1.06,1.189671176,0.78,3.606811176,18.44751176,6.87,17.51,4.07
64.58,1.37,2.518676471,1.08,3.441176471,24.703,7.8,25.16,0.17
66.68,1.14,2.362794118,1.01,3.764705882,23.96770588,8.86,22.32,7.43
55.78,1.34,2.835082353,1.18,3.827029412,28.55567059,8.62,33.07,16.95
39.43,1.82,2.716805882,1.5,5.039970588,38.57740394,11.82,45.44,18.46
82.34,1.03,0.482,0.53,2.170294118,13.14411765,9.5,6.6,26.71
85.55,0.9,0.276470588,0.39,1.791364706,10.96470588,5.74,7.41,6.27
83.12,0.88,0.417664706,0.48,2.058529412,12.61304559,6.08,9.45,12.95
76.47,0.99,1.239785,0.48,3.271183882,16.84123088,5.14,16.92,6.25
71.3,1.07,0.901432353,0.59,3.19327,20.99457059,5.79,21.25,4.8
69.73,0.89,0.641176471,0.57,2.905882353,22.27058824,8.61,20.2,7.79
51.73,1.23,2.416305882,0.82,4.252094118,28.40761765,8.28,37.93,3.98
55.21,1.05,2.416258824,0.78,3.827029412,28.03717647,7.13,35.82,18.66
45.05,1.25,2.668570588,0.97,4.805794118,33.77130141,8.87,43.87,13.46
85.43,0.724039706,0.55,1,0.55,11.48806029,2.991231373,8.76,4.82
81.5,1.2,0.561105882,0.6,1.1,14.1,4.193105882,6.975164706,18.86
13.2,2.6908,3.7,4.34,7.2044,68.9192,4.739540196,24.29324118,19.18
80.2,2,0.8,1.4058,6,9.6,5.551047059,9.222158824,9.29
26.9,2.9971,1.1696,2.4854,4.3129,62.135,9.703434529,47.39838235,9.71
72.6,0.4932,0.3014,0.6028,2.3,23.7,4.583164706,18.59354882,11.95
73,0.702,0.189,1.296,1.404,23.409,4.583164706,18.08298235,16.51
85.2,0.6068,1.406,1.4948,0.5032,10.804,3.351507843,6.938170588,0.85
70.2,4.4998,2.5032,1.49,5.3044,16.0026,6.103733333,19.63825294,16.79
47.2,6.336,0.5808,3.3264,4.763858824,18.5856,7.138098039,42.07823529,18.53
80.8,0.81,0.69,1.1,1.1,15.5,4.614988235,8.211576471,6.34
72.9,0.813,0.4065,0.4878,1.4905,23.9022,4.583164706,18.08298235,10.66
78.2,2.507,1.308,0.8066,3.9022,13.298,4.194105882,10.23851765,17.81
77.9,1.1934,6.8952,0.9061,3.8896,9.3041,5.783752941,11.14404118,4.83
41.9,9.877,13.3049,2.6145,4.7061,27.5975,8.433096098,38.69235294,20.66
73.5,1.5105,0.689,0.901,2.703,20.6965,4.568341176,16.40411765,10.84
82.8,1.3,0.894,1.89,0.395,13.55,3.883741176,7.691811765,12.3
87.47,0.93975,0.888377,1.150254,2.15,5.196191,3.231958824,4.624017647,0.95
92.86,0.375564,0.152796,0.358428,1.035294118,4.094076,1.619870588,2.858117647,5.38
94.42,0.433008,0.042408,0.236034,0.958823529,2.44404,1.773537255,2.552052941,0.35
92.72,0.525616,0.111384,0.307216,1.017647059,2.058056,2.100288235,2.614817647,11.08
91,0.4581,0.1845,0.4302,1.205882353,6.4935,1.880023529,4.733635294,14.73
89.23,1.26009,0.208938,0.277866,1.741176471,6.442614,2.476017647,5.043252941,26.21
95.75,0.646425,1.199775,0.175525,0.958823529,1.05825,1.903733333,2.552052941,7.74
95.4,0.1,0.1,0.2,0.958823529,3.03692,1.834027451,2.670641176,12.02
10.4,3.2,1.812393059,4.5,5.4,76.2,2.334731176,18.76382941,2.1
6.7,2.43,0.1866,4.9449,5.3181,73.41752696,3.595225294,21.6456,9.79
76.93,1.51,1.834065,0.768231,3.179046,17.69212206,4.665870588,12.81304118,22.48
73,1.7766,2.1816,0.891,3.6801,19.22986471,4.684341176,17.18372529,24.39
72.8,1.8088,2.244,0.8704,3.68016,19.22986471,4.684341176,17.18372529,2.2
73.18,1.780848,2.17242,0.893106,3.59388,19.22986471,4.684341176,17.18372529,11.82
76.4,1.6166,1.88328,0.76228,3.64148,17.82153382,4.903341176,12.81304118,29.96
73.2,1.77684,2.13864,0.871,4.1272,18.71757059,4.684341176,17.18372529,11.48
72.55,1.83366,2.2509,0.90585,4.2822,18.96462941,4.684341176,17.18372529,12.36
72.55,1.8117,0.85095,0.919575,4.25475,19.58280588,4.684341176,17.94333118,15.86
41.29,2.38,1.08,2.28,7.72,39.34992353,9.821757333,42.60235294,18.37
58.9,2.5071,5.0964,1.8906,5.9595,25.6464,6.897509804,27.06596059,26.71
67.5,2.86,4.9075,1.105,1.3,22.3275,4.672164706,22.36719588,5.89
34.32,2.76,1.840288235,1.78,4.0035,35.06,11.14,45.97117647,17.75
82.42,1.2,0.417647059,0.58,2.647247059,10.02,3.4,6.691688235,9.61
83.16,1.15,0.375294118,0.61,2.076176471,12.51,2.4,7.288582941,12.56
96,0.476,0.235210765,0.16,0.958823529,3.296685147,1.56,1.968,6.75
78.9,1.3504,2.8485,0.422,3.189572118,14.75870588,5.8658,10.4867,18.04
87.9,1.0648,1.5367,0.6413,1.794117647,9.143918098,1.7303,5.929,10.32
83.2,0.5,0.3,0.2,1.332058824,13.9,3.883741176,7.80503,8.83
87.3,0.5,0.1,0.3,1.256070588,10.6,2.601566667,7.203729412,5.03
85.9,0.3,0.2,0.2,1.320776471,11.7,2.988935294,7.469082353,5.55
84.4,0.2,0.6,0.2,1.344011765,13.9,3.304623529,8.656706471,21.72
83.8,0.1,0.2,0.3,1.914894118,10.7,4.150329412,6.507405882,13.24
86.8,0.3,0.2,0.3,1.256070588,10.4,2.601566667,6.985141176,2.64
86.5,0.5,0.2,0.1,1.3796,11.5,2.19324902,7.065876471,11.72
86.3,0.6,0.2,0.1,1.320776471,11.8,2.22324902,7.592905882,5.48
86.7,0.3,0.1,0.1,1.320776471,11.9,2.165778431,7.513317647,10.59
86.9,0.7,0.4,0.3,1.420776471,9.6,2.601566667,7.081441176,1.28
86,0.2,0.5,0.3,1.320776471,12,2.193758824,7.517847059,10.15
86.3,0.2,0.1,0.2,1.320776471,12.5,2.260582353,8.184876471,8.21
85,0.2,1.4,0.3,1.508717647,12.6,3.338270588,7.187247059,11.81
87.6,0.3,0.5,0.2,1.244305882,10.2,2.468272549,7.300029412,6.5
87.3,0.3,0.1,0.3,1.256070588,11.2,2.372507843,6.985141176,18.72
84,0.1,0.6,0.4,1.326176471,14.3,3.304623529,8.701294706,10.3
85.8,0.2,0.2,0.1,1.391364706,11.1,2.984954902,7.151170588,7.81
85,0.4,0.1,0.2,1.249894118,13.5,3.338270588,8.391947647,1.02
84.7,0.2,0.2,0.2,1.9796,10,4.149196078,6.651111765,3.34
86.3,0.3,0.1,0.2,1.320776471,11.6,2.22324902,7.263288235,0.41
83.6,0.3,0.1,0.2,1.479117647,14.5,3.5258,9.094088824,4.59
87.4,0.2,0.1,0.1,1.367835294,9.6,2.601566667,7.300029412,19.92
86.1,0.3,0.1,0.5,1.320776471,12,2.193758824,7.517847059,22.54
88.7,0.3,0.1,0.2,1.770588235,8.7,2.400213725,6.057135294,3.02
87.5,0.2,0.2,0.2,1.973529412,8.2,2.595684314,6.674852941,18.64
84,0.6,0.2,0.4,2.203129412,9.9,4.342431373,6.854117647,15.53
86.7,0.4,0.1,0.3,1.220776471,11,2.372507843,7.061523529,4.68
85.9,0.2,0.2,0.2,1.391364706,11,3.043190196,7.090052941,10.48
86.3,0.2,0.2,0.2,1.3796,11.4,2.135013725,7.263288235,22.31
85.4,0.1,0.2,0.2,1.4796,10.6,3.210660784,6.837641176,0.45
79.8,0.3,0.2,0.4,1.845826235,17.5,4.729223529,9.129223529,22.79
80,1.3,0.1,0.4,2,16.5,4.750635294,8.6034,0.87
86.1,0.4,0.2,0.4,1.3796,10.9,3.043190196,7.009170588,13.23
86.6,0.2,0.2,0.4,1.273717647,10.5,2.397860784,6.985141176,5.07
85.7,0.6,0.2,0.3,1.450188235,11,3.217366667,7.151170588,3.79
86,0.3,0.1,0.6,1.391364706,11.3,2.984954902,7.151170588,12.7
85.3,0.2,0.3,0.3,1.344011765,12.7,3.338270588,7.726776471,6.46
84.2,0.1,0.5,0.3,1.538129412,13.6,3.323741176,8.38553,12.87
85.9,0.3,0.2,0.3,1.391364706,11.4,2.984954902,7.151170588,2.43
85.9,0.3,0.2,0.3,1.273717647,10.2,3.105566667,6.960405882,2.95
85.9,0.3,0.1,0.3,1.332541176,12.5,2.260582353,8.225052941,7.87
85.6,0.6,0.3,0.4,1.4796,10.6,3.339154902,6.878229412,9.81
88,0.3,0.1,0.2,1.244305882,10.2,2.375684314,7.090029412,11.54
89.6,0.1,0.1,0.4,1.723529412,6.1,2.001492157,4.943929412,12.11
90,0.2,0.1,0.3,1.376470588,8.2,1.982964706,5.853723529,14.09
92.6,0.1,0.1,0.1,0.982352941,5.1,1.645962745,3.744058824,9.26
82.4,0.6,0.2,0.3,2.258529412,11.4,3.989388235,6.855458824,7.37
88.8,0.6,0.1,0.4,1.547058824,9.2,2.320096078,6.442488235,12.19
89.4,0.4,0.1,0.1,1.570588235,9.1,2.208782353,6.162488235,1.94
58.7,7.35,17.1,1.97,5.374347059,14.9,5.4,0.34,35.21
92.5,0.83,0.63,0.56,0.952941176,5.51,2.1,3.815458824,2.32
93.6,1.04,0.39,0.89,0.970588235,4.11,1.677576471,1.29,13.15
2.2,20.4,3.436524588,3.47,7.600355294,16.2,11,4.17,39.57
89.6,2.92,1.49,1.54,1.505882353,4.42,4.1,0.8,13.73
43.4,4.52,14.4,1.44,4.622682353,36.3,2.4,4.5,21.81
94.7,0.48,0.43,2.44,0.958823529,1.99,1,1.28,1.33
90.9,0.55,0.7,0.29,1.264705882,7.59,0.2,7.72,13.46
88.3,0.91,0.27,0.43,1.391364706,10.1,1.5,8.39,10.2
1.5,21,3.436524588,4.3,7.50012,17.1,10.3,3.14,39.02
89.8,2.94,1.21,0.73,1.617647059,5.3,2.67527451,1.12,19.22
83.7,4.25,3.38,3.37,2.3,5.3,4.3,1.42,12.41
83.9,1.06,0.44,0.63,1.379117647,14,3,8.99,2.54
89,1.06,0.28,0.48,1.547058824,9.18,1.5,7.89,2.9
76.7,1.15,12.9,4.29,4.310215647,4.96,4,12.22815882,12.8
94.6,0.84,0.5,0.74,0.958823529,3.32,1.67794902,2.99,7.6
90.1,0.81,0.47,0.72,1.582352941,7.92,3.2,4.2,12.62
30,3.3,0.92,1.86,3.684483059,63.9,9.8,47.9,19.15
94.7,1.24,0.26,0.55,0.958823529,3.24,1.8,1.19,12.51
90.2,0.82,0.18,0.63,1.417647059,8.16,0.8,7.88,4.77
86.7,0.91,0.15,0.43,1.3796,11.8,2,8.57,12.03
84.1,0.38,0.16,0.3,1.290882353,15.1,3.1,9.69,10.12
90,2.57,0.34,0.83,1.535294118,6.27,2.4,1.4,2.13
68.5,1.11,0.55,3.02,2.129411765,26.8,4.599164706,21.8,9.46
88.6,0.94,0.1,0.43,1.447247059,9.93,2.2,5.76,20.59
90.1,0.83,0.05,0.41,1.376470588,8.61,1.9,5.82,14.26
63.1,6.62,0.38,1.71,3.238794118,28.2,2.7,22.86731353,18.3
7.85,38.6,20.7,4.92,8.830452412,27.9,15.40721059,3.004705882,47.88
91.3,0.89,0.13,0.539435294,1.076470588,7.68,1.2,5.76,11.38
78.3,0.73,0.22,0.67,1.924736824,20.1,1.7,15.8,13.33
75.3,0.74,0.29,0.7,2.340815059,23,1.7,15.8,15.51
84.67,0.1875,0.2125,0.1483,1.326176471,14.7817,2.043,12.2205,15.26
83.61,0.1484375,0.1625,0.4279,1.523235294,15.6511625,2.075,13.331,5.56
84.65,0.1328125,0.15,0.2991,1.326176471,14.7680875,2.109,11.8325,6.4
85.14,0.265625,0.1375,0.3139,1.202835294,14.142975,2.514,10.6505,11.74
85.03,0.1015625,0.1,0.0865,1.361470588,14.6819375,1.721,12.369,5.28
88.57,2.5,0.2563,1.084,1.658823529,7.5897,4.376,4.785841176,11.11
89.24,2.89875,0.1875,0.7325,1.682352941,6.94125,2.85,4.636194118,16.03
88.6,2.414375,0.195,0.62,1.717647059,8.170625,4.166,5.374194118,13.18
91.83,2.890625,0.3708,0.8292,1.3,4.079375,1.717,2.626394118,4.35
92.4,3.546875,2.125,0.635,1.335294118,1.293125,3.228470588,0.5569,9.35
92.52,2.851875,0.6188,1.603,1.235294118,2.406325,1.558,2.551335294,3.76
92.43,2.90625,0.6044,1.418,1.276470588,2.64135,1.588,2.297982353,16.05
94.73,0.695625,0.425,0.3119,0.958823529,3.837475,0.9706,2.843817647,9.97
88.14,0.0859375,0.2863,0.1238,1.256070588,11.3639625,2.14052549,10.295,7.34
88.25,0.734375,0.325,0.35,1.244305882,10.340625,2.460978431,8.276,10.1
83.71,0.2578125,0.2875,0.1219,1.523235294,15.6227875,2.299564706,14.036,21.27
83.66,0.09375,0.265,0.1375,1.523235294,15.84375,2.244564706,14.446,16.45
92.3,0.868785294,0.3375,0.09875,1.123529412,7.26375,2.078552941,3.413,11.53
89.84,0.5703125,0.2669,0.2206,1.423529412,9.1021875,2.299017647,7.116,8.2
93.6,0.859375,0.2875,0.9325,1.035294118,4.320625,1.681752941,2.567,2.79
88.48,0.8125,0.3563,0.3388,1.391364706,10.0124,2.380743137,8.077,10.08
91.48,2.75,0.3117,0.8,1.305882353,4.6583,1.879,3.019105882,23.97
88.13,2.40625,0.3075,0.6556,1.623529412,8.50065,3.009,5.853488235,1.28
88.29,2.416875,0.245,0.9067,1.729411765,8.141425,2.945,5.596841176,0.64
91.82,3.09375,0.1967,0.875,1.352941176,4.01455,1.781,2.626394118,5.48
90.37,2.203125,0.265,0.5575,1.523529412,6.604375,3.071,4.162547059,21.1
89.85,2.18,0.4494,0.7613,1.494117647,6.7593,3.139,4.372841176,9.08
89.56,3.5,0.24,0.9363,1.647058824,5.7637,2.753,4.418370588,21.4
91.52,2.776875,1.957,0.75,1.441176471,2.996125,2.486137255,2.636335294,5.91
87.72,0.94125,0.3506,0.7206,1.244305882,10.26755,3.095,7.2065,3.11
89.3,0.805,0.1375,0.6788,1.635294118,9.0787,2.694,6.057135294,0.37
94.12,0.715,0.1063,0.2806,0.947058824,4.7781,0.9419,3.622176471,10.91
92.08,0.819375,0.1211,0.3778,1.1,6.601725,1.071,4.165635294,13.06
91.93,0.895625,0.1256,0.3956,1.1,6.653175,1.158,4.165635294,16.03
91.88,0.881875,0.1556,0.3794,1.1,6.703125,0.9674,4.165635294,2.45
4.316,26.24375,1.856029059,2.961,6.752163176,16.24925,9.266,6.999282353,33.77
8.281,8.1125,0.9513,2.713,2.820042824,79.9422,5.401,14.20552353,22.1
1.104,23.99124,3.978586,2.771,7.469760588,22.70376,6.323,7.161435294,29.24
0.6056,19.7054,4.028174059,3.11,6.996968824,14.179,8.372,6.764711765,28.36
1.751,20.78734,2.385725529,3.185,7.110851176,21.23666,9.718,6.803205882,39.94
6.804,18.0359,3.677358235,3.525,8.715335294,34.3551,23.13,6.162752941,26.71
95.5,0.7425,0.07375,0.315,0.958823529,3.36875,1.67794902,2.670641176,8.01
94.29,0.976875,0.07125,0.6063,0.941176471,4.055575,1.531105882,2.670641176,3.65
95.05,0.883125,0.1063,0.7,0.958823529,3.260575,1.67794902,2.552052941,6.53
94.01,1.09375,0.1563,0.6738,0.941176471,4.06615,1.531105882,2.670641176,0.5
1.925,15.7039,4.508831765,2.509,7.822892941,18.5921,3.941,6.962111765,21.81
4.261,21.45038,2.485066706,3.164,6.901070353,20.03462,10.78,7.223341176,32.77
3.145,14.5644,4.403514118,1.641,7.227817647,10.9096,5.21,6.950347059,22.49
2.623,9.9587,4.358677765,1.439,5.097600471,12.6993,5.793,9.844005882,19.8
84.99,0.4609375,0.2113,0.2463,1.202835294,14.0914625,0.9346,11.42,6.52
82.18,1.039375,0.1925,0.425,1.558529412,16.163125,2.852435294,13.872,5.56
89.66,1.96875,0.275,0.6838,1.505882353,7.41245,3.011,2.3338,16.94
78.61,2.27375,0.36,0.985,2.089442706,17.77125,4.299223529,0.5263,12.38
80.47,2.0625,0.2475,0.95,1.923529412,16.27,4.148588235,0.6639,14.45
81.07,1.8125,0.2638,0.8913,1.723235294,15.9624,4.068017647,0.6451,12.71
79.54,1.578125,0.375,1.179,2.212972118,17.327875,4.523223529,6.0588,20.09
95.2,0.4921875,0.1625,0.8288,0.958823529,3.3165125,1.67794902,2.670641176,11.54
95.87,0.625,0.1775,0.375,0.958823529,2.9525,1.687439216,2.552052941,26.45
91.87,0.96125,0.2275,0.5575,1.1,6.38375,1.849729412,3.977811765,8.67
91.14,1.2425,0.2138,0.6138,1.229411765,6.7899,1.880023529,4.733635294,9.12
90.83,0.640625,0.22,0.345,1.270588235,7.964375,2.025670588,4.862,9.79
85.55,1.008125,0.1875,0.35,1.411658824,12.904375,3.235390196,2.6759,30.23
84.19,0.703125,0.3063,0.2288,1.326176471,14.571775,3.184329412,9.356,11.51
78.19,0.914375,0.1638,0.535,2.042560353,20.196825,3.349082353,17.341,15.4
79.88,0.89875,0.2325,0.385,2.018854471,18.60375,3.055317647,16.133,2.76
87.1,0.2734375,0.1625,0.2025,1.150188235,12.2615625,2.285466667,9.663,10.58
10.56,0.918225,0.4938,0.715,2.703431059,87.312975,4.834,25.02435294,5.61
2.265,15.03684,3.313848471,3.626,7.798405882,21.64216,5.984,6.509682353,26.27
4.811,17.4423,3.528411765,2.598,9.222982353,36.2887,4.104,7.578047059,34.38
4.309,13.4938,3.152536706,2.206,5.943111765,26.5012,8.41,7.867052941,27.1
4.816,23.205,1.855671882,2.201,7.028329176,26.498,8.014,7.598305882,19.63
7.326,5.28675,4.636,2.301,2.703431059,80.45025,8.711,14.20552353,17.86
1.829,7.7857,2.482207176,1.361,3.720001647,24.0943,7.563,9.726358824,21.99
3.95,20.5057,2.506665059,2.83,7.745204118,27.6943,6.969,8.591988235,29.52
6.621,29.9079,1.591862118,4.766,6.085275,18.6751,5.079,7.888341176,44.21
4.873,18.8733,3.278076471,3.313,7.901069412,24.5007,7.215,7.3783,19.63
4.69,16.1385,15.28,4.989,6.815882353,58.9025,34.24,4.736211765,33.19
12.3,21.5625,2.199,4.143,4.636888529,59.7955,21.05273486,7.361473,21.09
8.774,21.275,6.274,3.319,5.080631882,60.358,19.47647059,3.272941176,30.25
9.451,23.56875,1.925,2.884,4.320896471,62.17125,18.3639803,6.899994118,23.17
11.01,21.225,2.419,3.51,4.151548706,61.836,20.96842113,6.964220235,29.21
70.79,6.9125,1.273,1.211,3.354382941,19.8135,4.616988235,17.90700588,4.73
70.96,6.56875,1.398,1.09,3.470499412,19.98325,4.616988235,17.90700588,3.99
71.53,7.4125,1.169,1.07,3.631844118,18.8185,4.616988235,17.09894706,10.73
68.59,7.01875,3.096,0.975,3.0532,20.32025,4.244929412,20.78974294,28.37
68.82,7.8,1.256,1.094,3.006141176,21.03,4.244929412,21.77884294,8.24
68.93,7.30625,1.299,1.018,2.823788235,21.44675,4.244929412,21.77884294,25.05
80.53,4.734375,1.153,0.875,2.582188235,12.707625,4.086164706,7.893558824,4.79
71.33,6.69375,1.266,1.11,3.499911176,19.60025,4.616988235,17.4323,17.8
71.62,6.925,1.296,0.9931,3.482624118,19.1659,4.616988235,17.09894706,14.77
71.16,7.03125,1.266,1.214,3.482624118,19.32875,4.616988235,17.90700588,2.78
95.01,0.984375,0.205,0.54,0.958823529,3.27,0.7525,3.021347059,20.65
94.05,0.890625,0.135,0.5275,0.947058824,4.39,0.9563,3.241464706,5.92
87.32,1.14875,0.1675,0.8563,1.244305882,10.50745,1.959,7.021552941,9.52
87.22,1.25,0.1825,0.8675,1.232541176,10.48,2.635,6.802964706,24.38
94.54,1.02375,0.2338,0.6875,0.958823529,3.51495,1.259,2.604876471,8.19
92.72,1.640625,0.2375,0.6788,1.035294118,4.723075,1.948,2.879635294,0.58
87.51,2.96875,0.77,1.729,1.823529412,7.02225,3.816,4.768547059,24.35
84.62,3.984375,0.565,1.215,1.897058824,9.615625,4.785,6.629611765,12.92
88.16,1.6875,0.3025,1.063,1.723529412,8.787,3.119,5.1015,5.5
93.11,0.851875,0.12,0.5188,0.982352941,5.399325,2.448,2.354,2.96
93.93,0.8675,0.2063,0.7088,0.947058824,4.2874,0.8725,2.613,18.55
90.21,1.351875,0.3825,1.724,1.535294118,6.331625,1.636,3.517,13.29
71.93,4.234375,0.7325,2.915,3.383605294,20.188125,4.704,11.693,26.92
89.94,1.4375,0.3975,1.088,1.458823529,7.137,1.944,3.744,16.28
89.11,1.578125,0.265,1.01,1.552941176,8.036875,1.971,4.313,6.79
87.88,0.96125,0.405,0.515,1.406070588,10.23875,1.51,6.25,15.62
90.59,0.53125,0.2163,0.5125,1.270588235,8.14995,2.2022,7.029,11.23
66.06,1.15625,0.8933,0.9383,2.613938235,30.95215,2.125,14.243,12.02
63.59,1.229375,0.685,0.9083,3.214985294,33.587325,2.53,2.412,12.12
90.94,1.64875,0.325,1.718,1.235294118,5.36825,2.28,3.782517647,13.12
92.57,1.4375,0.2163,0.675,1.035294118,5.1012,1.883,3.467870588,18.77
67,1.8125,20.31,2.554,4.851541176,8.3235,7.302745098,18.00882353,30.84
80.25,2.789375,1.626,0.645,2.1116,14.689625,2.428,7.372,6.53
83.83,1.008125,0.64,0.7038,1.555588235,13.818075,2.129,8.5568,2.25
84.65,1.039375,0.4575,0.4313,1.291070588,13.421825,1.328,9.116,10.32
83.2,0.5625,0.5725,0.4,1.326176471,15.265,1.753,10.698,7.47
80.79,0.6875,0.6813,0.445,1.898767412,17.3962,1.289,11.1,16.11
84.27,0.3125,0.3713,0.2788,1.326176471,14.7674,2.636,7.79871,6.64
84.94,0.578125,0.2825,0.7438,1.249894118,13.455575,1.346,7.964,1
67.71,1.166875,0.99,0.9417,2.466879412,29.191425,1.792,19.16633,6.98